iteration,ser_time_ns,deser_time_ns,e2e_time_ns,message_size_bytes
64,17207.00,33373.00,50799.00,649
65,16881.00,39646.00,48215.00,649
66,14706.00,33257.00,46639.00,649
67,16385.00,33660.00,54441.00,649
68,16470.00,33367.00,53876.00,649
69,63352.00,46233.00,51904.00,649
70,18050.00,51769.00,52014.00,649
71,16421.00,38280.00,44508.00,649
72,16193.00,29732.00,51215.00,649
73,15139.00,31229.00,49823.00,649
74,15412.00,31098.00,47173.00,649
75,15928.00,37952.00,127529.00,649
76,20754.00,37519.00,46744.00,649
77,15068.00,30162.00,52012.00,649
78,16104.00,30545.00,47870.00,649
79,15547.00,30781.00,46078.00,649
80,14180.00,34626.00,41721.00,649
81,15405.00,35741.00,45588.00,649
82,14403.00,29086.00,49227.00,649
83,16121.00,30850.00,52483.00,649
84,16448.00,49878.00,51431.00,649
85,15597.00,36717.00,48322.00,649
86,15380.00,180615.00,60220.00,649
87,16703.00,30889.00,1288586.00,649
88,43751.00,272310.00,70719.00,649
89,10003.00,15186.00,20995.00,649
90,6995.00,16722.00,21021.00,649
91,6978.00,16192.00,21057.00,649
92,7037.00,13736.00,22807.00,649
93,7142.00,13643.00,23109.00,649
94,7085.00,13917.00,20610.00,649
95,6968.00,16219.00,21192.00,649
96,7030.00,16336.00,21015.00,649
97,6977.00,13618.00,49194.00,649
98,7871.00,27821.00,24860.00,649
99,7255.00,13830.00,25926.00,649
100,102885.00,114958.00,232458.00,649
101,27922.00,33864.00,32906.00,649
102,40678.00,29577.00,38528.00,649
103,11024.00,19834.00,32122.00,649
104,9322.00,19112.00,27553.00,649
105,8763.00,21626.00,30073.00,649
106,12518.00,23083.00,28841.00,649
107,9278.00,18541.00,31533.00,649
108,9642.00,20013.00,33539.00,649
109,10237.00,56138.00,60262.00,649
110,12571.00,36294.00,40156.00,649
111,11774.00,26978.00,33316.00,649
112,10618.00,21604.00,37991.00,649
113,10381.00,21561.00,37439.00,649
114,11202.00,21822.00,33182.00,649
115,11312.00,26035.00,32956.00,649
116,10983.00,25753.00,32453.00,649
117,11069.00,21249.00,38450.00,649
118,12324.00,27994.00,36992.00,649
119,11682.00,21959.00,32014.00,649
120,11173.00,25850.00,34044.00,649
121,11070.00,25911.00,32759.00,649
122,11112.00,22189.00,32927.00,649
123,10120.00,35869.00,36655.00,649
124,9665.00,18117.00,27928.00,649
125,9010.00,20617.00,29963.00,649
126,9735.00,28244.00,64757.00,649
127,18489.00,25193.00,47088.00,649
128,32177.00,25732.00,133091.00,649
129,19850.00,23691.00,344996.00,649
130,23733.00,33888.00,31008.00,649
131,9032.00,21430.00,29196.00,649
132,10163.00,19941.00,30767.00,649
133,9963.00,20096.00,33778.00,649
134,10451.00,22869.00,20667.00,649
135,6636.00,15960.00,20378.00,649
136,6640.00,14940.00,20679.00,649
137,6757.00,13315.00,48876.00,649
138,9689.00,16278.00,24832.00,649
139,6968.00,14427.00,21423.00,649
140,6902.00,15672.00,23529.00,649
141,7268.00,14139.00,20018.00,649
142,6567.00,34318.00,24579.00,649
143,7303.00,14292.00,22887.00,649
144,7321.00,13430.00,20509.00,649
145,6693.00,16629.00,21543.00,649
146,7148.00,16283.00,21948.00,649
147,7222.00,13672.00,23390.00,649
148,6726.00,12755.00,20396.00,649
149,6297.00,13154.00,19206.00,649
150,6037.00,15302.00,19290.00,649
151,6629.00,14981.00,19609.00,649
152,6180.00,13357.00,26501.00,649
153,7180.00,13966.00,26450.00,649
154,7078.00,13081.00,20348.00,649
155,6296.00,16614.00,20889.00,649
156,6716.00,16521.00,20907.00,649
157,6610.00,13349.00,22671.00,649
158,6908.00,13870.00,22618.00,649
159,6442.00,12722.00,19738.00,649
160,7518.00,16310.00,22877.00,649
161,6759.00,15680.00,18953.00,649
162,6048.00,12589.00,23162.00,649
163,7007.00,14800.00,23613.00,649
164,6838.00,13968.00,25247.00,649
165,6428.00,17006.00,20567.00,649
166,6898.00,15200.00,29715.00,649
167,6750.00,13286.00,22696.00,649
168,6617.00,12568.00,23004.00,649
169,6733.00,12589.00,19069.00,649
170,6411.00,14555.00,18265.00,649
171,5843.00,13988.00,19621.00,649
172,6602.00,13287.00,21020.00,649
173,6554.00,13154.00,21200.00,649
174,6392.00,12385.00,18752.00,649
175,6100.00,14604.00,20330.00,649
176,5422.00,15426.00,20148.00,649
177,6354.00,13080.00,21395.00,649
178,6104.00,14129.00,49984.00,649
179,9107.00,14416.00,19943.00,649
180,7060.00,16334.00,20366.00,649
181,6760.00,16252.00,20025.00,649
182,5762.00,13462.00,22641.00,649
183,6439.00,13326.00,21164.00,649
184,6565.00,12966.00,20363.00,649
185,6911.00,15593.00,20292.00,649
186,6888.00,16250.00,20675.00,649
187,7174.00,18646.00,17097.00,649
188,4981.00,9938.00,16490.00,649
189,5229.00,10209.00,14800.00,649
190,4832.00,11450.00,22247.00,649
191,5084.00,12108.00,15105.00,649
192,4914.00,10088.00,16246.00,649
193,5247.00,10548.00,17688.00,649
194,5095.00,9622.00,15353.00,649
195,4925.00,12557.00,16716.00,649
196,5099.00,12374.00,16800.00,649
197,5440.00,10623.00,27527.00,649
198,6338.00,10938.00,17169.00,649
199,4705.00,9718.00,15248.00,649
200,4989.00,11480.00,14931.00,649
201,13498.00,25044.00,20433.00,649
202,6112.00,11167.00,19609.00,649
203,14348.00,14655.00,68656.00,649
204,7232.00,11079.00,28044.00,649
205,4992.00,12501.00,16048.00,649
206,5754.00,12346.00,28996.00,649
207,5093.00,17385.00,15719.00,649
208,4987.00,9963.00,31869.00,649
209,5040.00,10356.00,15864.00,649
210,4647.00,11807.00,15789.00,649
211,4681.00,11061.00,15720.00,649
212,5275.00,9915.00,17407.00,649
213,5170.00,10031.00,16808.00,649
214,5578.00,10000.00,16329.00,649
215,5206.00,11686.00,15096.00,649
216,6198.00,13198.00,17233.00,649
217,5422.00,11114.00,18783.00,649
218,5921.00,12419.00,20752.00,649
219,6629.00,13582.00,18438.00,649
220,5904.00,32178.00,24715.00,649
221,7082.00,14806.00,18558.00,649
222,5526.00,12337.00,42864.00,649
223,6575.00,10753.00,18243.00,649
224,5052.00,31407.00,19522.00,649
225,5497.00,13421.00,14900.00,649
226,5093.00,11285.00,15189.00,649
227,4653.00,9869.00,18671.00,649
228,5496.00,11257.00,18160.00,649
229,5523.00,10366.00,16095.00,649
230,5470.00,12892.00,16795.00,649
231,5862.00,17345.00,17927.00,649
232,5955.00,16349.00,30606.00,649
233,7638.00,14984.00,38392.00,649
234,7219.00,18750.00,51248.00,649
235,7243.00,14892.00,18974.00,649
236,6667.00,21735.00,19785.00,649
237,6756.00,12190.00,21842.00,649
238,7291.00,11983.00,19486.00,649
239,9234.00,11987.00,18316.00,649
240,6754.00,14087.00,18566.00,649
241,7173.00,12579.00,19404.00,649
242,6451.00,11776.00,19906.00,649
243,7203.00,10627.00,38235.00,649
244,12757.00,13430.00,17854.00,649
245,6239.00,13528.00,19138.00,649
246,8800.00,13869.00,20288.00,649
247,5616.00,10367.00,18961.00,649
248,5999.00,10744.00,17209.00,649
249,4932.00,9938.00,16122.00,649
250,5574.00,23240.00,18805.00,649
251,6523.00,13182.00,17421.00,649
252,5260.00,10657.00,19615.00,649
253,6570.00,10869.00,18403.00,649
254,6997.00,11679.00,16721.00,649
255,6520.00,13629.00,16948.00,649
256,5291.00,12114.00,14566.00,649
257,8147.00,10322.00,17987.00,649
258,5724.00,10810.00,17522.00,649
259,5121.00,11270.00,15504.00,649
260,5859.00,12327.00,14909.00,649
261,5191.00,12406.00,16129.00,649
262,5903.00,10917.00,18678.00,649
263,5732.00,10642.00,36600.00,649
264,8507.00,11653.00,15419.00,649
265,4812.00,11742.00,14695.00,649
266,5221.00,11879.00,15764.00,649
267,5594.00,10367.00,15790.00,649
268,5277.00,10501.00,16988.00,649
269,5590.00,9846.00,14915.00,649
270,5020.00,11610.00,15639.00,649
271,5418.00,12132.00,15519.00,649
272,5205.00,10091.00,16935.00,649
273,5831.00,10768.00,18898.00,649
274,5941.00,10286.00,16463.00,649
275,5305.00,13545.00,17138.00,649
276,5155.00,12162.00,17353.00,649
277,5129.00,9740.00,17435.00,649
278,5257.00,9817.00,16906.00,649
279,5262.00,9866.00,15073.00,649
280,5288.00,12332.00,16019.00,649
281,5651.00,12569.00,17225.00,649
282,5753.00,10694.00,18624.00,649
283,5635.00,10346.00,19665.00,649
284,5704.00,10684.00,20318.00,649
285,5515.00,44110.00,18022.00,649
286,5366.00,12486.00,15509.00,649
287,5645.00,10499.00,18391.00,649
288,5641.00,10567.00,17196.00,649
289,5096.00,9548.00,13547.00,649
290,5058.00,11723.00,14844.00,649
291,5106.00,12367.00,16137.00,649
292,4989.00,11202.00,72485.00,649
293,7734.00,11057.00,16973.00,649
294,15297.00,11179.00,15160.00,649
295,4808.00,11047.00,14357.00,649
296,5250.00,11623.00,15478.00,649
297,4837.00,9865.00,19114.00,649
298,5765.00,10432.00,17740.00,649
299,5168.00,9907.00,15360.00,649
300,5357.00,9623.00,15053.00,649
301,5257.00,11056.00,15162.00,649
302,5830.00,10593.00,17581.00,649
303,5841.00,10617.00,16477.00,649
304,5065.00,9824.00,19670.00,649
305,5476.00,11065.00,42678.00,649
306,5959.00,12205.00,16622.00,649
307,5661.00,10492.00,19819.00,649
308,5183.00,9833.00,16172.00,649
309,4739.00,9266.00,15512.00,649
310,5140.00,11412.00,15502.00,649
311,5651.00,12222.00,16526.00,649
312,5202.00,9447.00,16675.00,649
313,5088.00,9924.00,37026.00,649
314,6527.00,9445.00,32222.00,649
315,5780.00,12527.00,13289.00,649
316,4528.00,10132.00,14597.00,649
317,5525.00,9710.00,16786.00,649
318,5708.00,10113.00,15410.00,649
319,4852.00,9203.00,17590.00,649
320,4897.00,11105.00,13753.00,649
321,4679.00,10343.00,15310.00,649
322,5694.00,10967.00,18298.00,649
323,5387.00,9360.00,16842.00,649
324,4995.00,13532.00,34355.00,649
325,4656.00,18084.00,28752.00,649
326,5684.00,11191.00,15329.00,649
327,4954.00,12624.00,20660.00,649
328,5506.00,9570.00,25648.00,649
329,3495.00,5400.00,8234.00,649
330,9504.00,5792.00,23022.00,649
331,3295.00,6515.00,8356.00,649
332,2971.00,5374.00,9909.00,649
333,2939.00,5634.00,15470.00,649
334,3037.00,5302.00,8377.00,649
335,2861.00,6695.00,8400.00,649
336,2869.00,6353.00,8458.00,649
337,2896.00,5284.00,9554.00,649
338,3014.00,5353.00,9195.00,649
339,3048.00,5334.00,8166.00,649
340,3002.00,6389.00,8162.00,649
341,2975.00,6288.00,8336.00,649
342,2986.00,5291.00,9178.00,649
343,3027.00,5323.00,9284.00,649
344,4768.00,6317.00,8378.00,649
345,2881.00,6414.00,8407.00,649
346,2863.00,6314.00,8337.00,649
347,2989.00,5229.00,9660.00,649
348,2920.00,5268.00,9294.00,649
349,2900.00,5302.00,8349.00,649
350,2930.00,6285.00,8469.00,649
351,2843.00,6297.00,8406.00,649
352,2849.00,5242.00,9264.00,649
353,2864.00,5351.00,9548.00,649
354,3042.00,5175.00,8191.00,649
355,2958.00,6357.00,8123.00,649
356,2840.00,6357.00,8108.00,649
357,2856.00,5276.00,12111.00,649
358,3923.00,5336.00,9141.00,649
359,2959.00,5182.00,8125.00,649
360,2845.00,6519.00,8199.00,649
361,2830.00,6521.00,8091.00,649
362,2755.00,5164.00,9068.00,649
363,2802.00,5302.00,8956.00,649
364,2781.00,5153.00,7952.00,649
365,2749.00,6280.00,8172.00,649
366,2782.00,6244.00,10420.00,649
367,2807.00,5363.00,30126.00,649
368,5997.00,6010.00,10025.00,649
369,3000.00,5519.00,8105.00,649
370,2775.00,6478.00,10258.00,649
371,2856.00,6221.00,8051.00,649
372,2669.00,5182.00,9148.00,649
373,2703.00,5271.00,9164.00,649
374,2678.00,5323.00,7907.00,649
375,2648.00,6297.00,8019.00,649
376,2658.00,6328.00,7875.00,649
377,2645.00,5134.00,8862.00,649
378,2691.00,5198.00,8831.00,649
379,2642.00,5238.00,7843.00,649
380,2743.00,6207.00,7840.00,649
381,2666.00,6632.00,8023.00,649
382,2711.00,5132.00,10760.00,649
383,2711.00,5272.00,9025.00,649
384,2661.00,5282.00,7989.00,649
385,2694.00,6241.00,8051.00,649
386,2643.00,6260.00,8409.00,649
387,2680.00,5241.00,9137.00,649
388,2703.00,5198.00,8792.00,649
389,2718.00,5194.00,7795.00,649
390,2623.00,6262.00,7886.00,649
391,2848.00,6312.00,8025.00,649
392,2778.00,5224.00,8801.00,649
393,2716.00,5306.00,8922.00,649
394,2838.00,5614.00,7940.00,649
395,2819.00,6358.00,24944.00,649
396,3710.00,7635.00,8650.00,649
397,2791.00,5590.00,9153.00,649
398,2682.00,5289.00,9117.00,649
399,2749.00,5275.00,8065.00,649
400,2733.00,6342.00,8162.00,649
401,11744.00,18851.00,19248.00,649
402,4705.00,7199.00,12380.00,649
403,2678.00,5279.00,8859.00,649
404,2577.00,5331.00,10728.00,649
405,3898.00,10183.00,12700.00,649
406,4063.00,9704.00,8365.00,649
407,2758.00,17423.00,10983.00,649
408,4228.00,11076.00,16219.00,649
409,4446.00,8761.00,13058.00,649
410,4676.00,11912.00,14546.00,649
411,4811.00,11186.00,14894.00,649
412,4493.00,9610.00,15713.00,649
413,4777.00,9921.00,17010.00,649
414,4860.00,10043.00,15089.00,649
415,4814.00,11043.00,14235.00,649
416,4755.00,13732.00,73358.00,649
417,12956.00,12459.00,18038.00,649
418,5126.00,9856.00,18090.00,649
419,5009.00,9729.00,13892.00,649
420,4395.00,10270.00,18245.00,649
421,4349.00,9960.00,13794.00,649
422,4732.00,10129.00,15442.00,649
423,4522.00,8834.00,15097.00,649
424,4311.00,9030.00,14642.00,649
425,4594.00,11554.00,13798.00,649
426,4195.00,10392.00,13241.00,649
427,4161.00,8489.00,15687.00,649
428,4323.00,9767.00,14874.00,649
429,4433.00,8885.00,13196.00,649
430,3942.00,10538.00,12765.00,649
431,4446.00,15088.00,13658.00,649
432,4205.00,8445.00,14399.00,649
433,4363.00,9472.00,14905.00,649
434,4152.00,8918.00,13686.00,649
435,6629.00,12083.00,13016.00,649
436,4317.00,9098.00,16629.00,649
437,4922.00,16305.00,15157.00,649
438,4908.00,9513.00,20926.00,649
439,5598.00,64637.00,41365.00,649
440,4668.00,17522.00,9592.00,649
441,3507.00,8427.00,10391.00,649
442,4882.00,20259.00,13595.00,649
443,4494.00,6907.00,14100.00,649
444,4165.00,7356.00,11728.00,649
445,4373.00,10178.00,12672.00,649
446,4713.00,10495.00,13642.00,649
447,4378.00,7474.00,13075.00,649
448,4381.00,8479.00,15025.00,649
449,4531.00,7732.00,12360.00,649
450,4425.00,28566.00,16400.00,649
451,4592.00,16413.00,18278.00,649
452,4967.00,22654.00,16836.00,649
453,4115.00,7621.00,13382.00,649
454,4432.00,7637.00,11804.00,649
455,4193.00,9568.00,12376.00,649
456,4231.00,9869.00,12173.00,649
457,4201.00,7571.00,13930.00,649
458,4411.00,7686.00,13423.00,649
459,4339.00,7460.00,10896.00,649
460,4039.00,9795.00,11947.00,649
461,4190.00,9478.00,12545.00,649
462,4484.00,8285.00,13744.00,649
463,4520.00,8329.00,14621.00,649
464,4397.00,7971.00,12100.00,649
465,4362.00,9927.00,13130.00,649
466,4189.00,9185.00,11184.00,649
467,4086.00,7023.00,12245.00,649
468,3955.00,6985.00,13050.00,649
469,4294.00,8152.00,11734.00,649
470,3999.00,8979.00,11173.00,649
471,4136.00,9824.00,11731.00,649
472,4067.00,7095.00,13673.00,649
473,4283.00,8091.00,8403.00,649
474,2543.00,4377.00,6787.00,649
475,2405.00,5402.00,6727.00,649
476,2426.00,5375.00,6735.00,649
477,2435.00,4257.00,8445.00,649
478,2449.00,4289.00,7777.00,649
479,2476.00,4296.00,6678.00,649
480,2457.00,5358.00,6644.00,649
481,2418.00,5332.00,6700.00,649
482,2421.00,4275.00,7806.00,649
483,2414.00,4268.00,7664.00,649
484,2431.00,4308.00,6738.00,649
485,2367.00,5403.00,6716.00,649
486,2376.00,7652.00,6878.00,649
487,2410.00,4259.00,7728.00,649
488,2430.00,4298.00,7681.00,649
489,2418.00,4302.00,6722.00,649
490,2357.00,5372.00,6699.00,649
491,2413.00,5333.00,6706.00,649
492,2353.00,4618.00,7705.00,649
493,2434.00,4326.00,9334.00,649
494,2544.00,14644.00,7000.00,649
495,85904.00,22899.00,14387.00,649
496,5082.00,11408.00,29009.00,649
497,47411.00,15947.00,19937.00,649
498,6068.00,9567.00,16777.00,649
499,5234.00,9463.00,14690.00,649
500,4989.00,18652.00,15733.00,649
501,5389.00,12262.00,14631.00,649
502,5514.00,9768.00,19473.00,649
503,5799.00,10332.00,17405.00,649
504,5757.00,9752.00,14119.00,649
505,4828.00,10747.00,14119.00,649
506,5039.00,11790.00,15095.00,649
507,5324.00,9862.00,17356.00,649
508,5291.00,9662.00,16972.00,649
509,5526.00,9401.00,13473.00,649
510,4782.00,9996.00,13999.00,649
511,5083.00,11737.00,14899.00,649
512,5299.00,9301.00,17493.00,649
513,5300.00,9953.00,17535.00,649
514,5382.00,10058.00,14342.00,649
515,5388.00,11147.00,39716.00,649
516,8259.00,14821.00,16685.00,649
517,5814.00,10386.00,18777.00,649
518,5979.00,10065.00,17926.00,649
519,5623.00,10586.00,16422.00,649
520,5703.00,24804.00,19324.00,649
521,5453.00,46613.00,18668.00,649
522,5635.00,9452.00,16587.00,649
523,14092.00,15903.00,33554.00,649
524,5436.00,10036.00,15771.00,649
525,5699.00,11878.00,14542.00,649
526,5276.00,11302.00,14712.00,649
527,5148.00,9068.00,17123.00,649
528,5617.00,9708.00,15305.00,649
529,5293.00,9314.00,15367.00,649
530,5137.00,10997.00,14330.00,649
531,5216.00,10957.00,14266.00,649
532,5250.00,8384.00,16707.00,649
533,5293.00,53735.00,24135.00,649
534,5759.00,10080.00,32721.00,649
535,5646.00,39959.00,16039.00,649
536,5608.00,12079.00,15811.00,649
537,5511.00,9630.00,17755.00,649
538,5181.00,9868.00,18051.00,649
539,5409.00,10423.00,14933.00,649
540,5317.00,12012.00,15065.00,649
541,4730.00,12889.00,15487.00,649
542,5264.00,10299.00,89182.00,649
543,9294.00,10276.00,16872.00,649
544,5047.00,14792.00,11031.00,649
545,4243.00,9589.00,11598.00,649
546,4442.00,10339.00,12085.00,649
547,4260.00,17806.00,16931.00,649
548,4364.00,7364.00,13614.00,649
549,4701.00,8840.00,11527.00,649
550,4428.00,9079.00,28596.00,649
551,4629.00,7455.00,7139.00,649
552,2586.00,5895.00,8262.00,649
553,2538.00,4480.00,7948.00,649
554,3419.00,4379.00,6957.00,649
555,2466.00,5462.00,6951.00,649
556,2439.00,5524.00,6917.00,649
557,2428.00,4362.00,7848.00,649
558,2445.00,4457.00,7929.00,649
559,2459.00,4526.00,7782.00,649
560,2455.00,6030.00,7035.00,649
561,2445.00,5473.00,6879.00,649
562,2470.00,4442.00,7930.00,649
563,2430.00,4466.00,8659.00,649
564,2492.00,5485.00,6929.00,649
565,2429.00,5479.00,6933.00,649
566,2457.00,5412.00,6987.00,649
567,2464.00,4439.00,7860.00,649
568,2440.00,4496.00,7801.00,649
569,2500.00,7204.00,7116.00,649
570,2439.00,5509.00,6888.00,649
571,2443.00,5514.00,7019.00,649
572,2415.00,4374.00,7848.00,649
573,2444.00,4544.00,7802.00,649
574,2476.00,4382.00,6763.00,649
575,2396.00,5426.00,6814.00,649
576,2457.00,21107.00,10455.00,649
577,3184.00,5063.00,8672.00,649
578,2647.00,4453.00,7868.00,649
579,8720.00,4749.00,6868.00,649
580,2468.00,5474.00,6832.00,649
581,2460.00,5399.00,6959.00,649
582,2455.00,4405.00,7881.00,649
583,2500.00,10361.00,11260.00,649
584,2401.00,4171.00,6475.00,649
585,2300.00,5172.00,8142.00,649
586,3924.00,9033.00,10027.00,649
587,2570.00,4215.00,7620.00,649
588,2386.00,4222.00,7495.00,649
589,2360.00,4196.00,6421.00,649
590,2278.00,5220.00,6520.00,649
591,2307.00,5183.00,6558.00,649
592,2269.00,4228.00,7358.00,649
593,2338.00,4252.00,7341.00,649
594,2324.00,4202.00,6537.00,649
595,2310.00,5187.00,6437.00,649
596,2316.00,5094.00,6498.00,649
597,2295.00,4133.00,7332.00,649
598,2321.00,4213.00,7388.00,649
599,2328.00,4150.00,6456.00,649
600,2305.00,5257.00,6545.00,649
601,6858.00,12398.00,7808.00,649
602,2625.00,4581.00,7639.00,649
603,2355.00,4404.00,7533.00,649
604,2366.00,4243.00,6526.00,649
605,2320.00,5296.00,6546.00,649
606,2293.00,5198.00,6599.00,649
607,2374.00,4177.00,7439.00,649
608,2410.00,4227.00,18338.00,649
609,2342.00,4205.00,6598.00,649
610,2311.00,5209.00,11010.00,649
611,2322.00,6372.00,10257.00,649
612,3774.00,7567.00,9266.00,649
613,2389.00,4177.00,20415.00,649
614,87857.00,37166.00,24505.00,649
615,6237.00,35591.00,18476.00,649
616,5017.00,12080.00,17845.00,649
617,5495.00,8257.00,16169.00,649
618,4926.00,11905.00,17038.00,649
619,4712.00,8754.00,14083.00,649
620,5187.00,11018.00,13783.00,649
621,4868.00,10675.00,14232.00,649
622,4828.00,8920.00,164313.00,649
623,12352.00,10838.00,32840.00,649
624,24869.00,8428.00,26782.00,649
625,5514.00,11993.00,13890.00,649
626,5361.00,11929.00,13784.00,649
627,4988.00,8894.00,15800.00,649
628,4842.00,9254.00,16925.00,649
629,5004.00,9227.00,13903.00,649
630,5090.00,11663.00,13991.00,649
631,5061.00,11588.00,14560.00,649
632,5078.00,9279.00,16048.00,649
633,5148.00,9265.00,16305.00,649
634,4818.00,9209.00,13921.00,649
635,5014.00,11027.00,13810.00,649
636,4545.00,10621.00,13973.00,649
637,4970.00,9809.00,42187.00,649
638,7040.00,9629.00,53664.00,649
639,8687.00,10859.00,15089.00,649
640,5350.00,12307.00,14606.00,649
641,5249.00,11188.00,13333.00,649
642,4982.00,8557.00,16117.00,649
643,5320.00,9248.00,15695.00,649
644,5423.00,10044.00,15684.00,649
645,6359.00,12571.00,13556.00,649
646,4622.00,10581.00,13754.00,649
647,4988.00,9613.00,17523.00,649
648,5048.00,9047.00,16095.00,649
649,5037.00,8440.00,13223.00,649
650,4806.00,10731.00,13531.00,649
651,5611.00,11485.00,36995.00,649
652,8096.00,9670.00,21034.00,649
653,5229.00,9200.00,15264.00,649
654,4787.00,8719.00,14152.00,649
655,5060.00,11011.00,13570.00,649
656,5239.00,10667.00,13601.00,649
657,5163.00,9284.00,15989.00,649
658,5062.00,9612.00,16464.00,649
659,5176.00,9237.00,13641.00,649
660,4616.00,11255.00,13670.00,649
661,4583.00,10639.00,14094.00,649
662,4741.00,9227.00,16212.00,649
663,5272.00,8686.00,32514.00,649
664,6651.00,10129.00,14945.00,649
665,10866.00,53344.00,22785.00,649
666,6484.00,13608.00,24953.00,649
667,6167.00,10694.00,16818.00,649
668,5341.00,10013.00,17555.00,649
669,6159.00,10007.00,15140.00,649
670,6790.00,11843.00,15504.00,649
671,5360.00,14953.00,14777.00,649
672,5997.00,10633.00,57955.00,649
673,9247.00,10752.00,19132.00,649
674,5629.00,9656.00,15417.00,649
675,5953.00,44065.00,19679.00,649
676,6126.00,14911.00,54421.00,649
677,6712.00,11270.00,18993.00,649
678,5533.00,10227.00,18728.00,649
679,5592.00,9846.00,15202.00,649
680,5509.00,11298.00,16206.00,649
681,5508.00,12342.00,16502.00,649
682,5874.00,10382.00,18057.00,649
683,5301.00,9833.00,17770.00,649
684,5414.00,10193.00,15585.00,649
685,5706.00,14368.00,16824.00,649
686,5290.00,11893.00,15044.00,649
687,5125.00,9615.00,24108.00,649
688,5401.00,10538.00,18040.00,649
689,5709.00,9841.00,14521.00,649
690,5058.00,11546.00,15493.00,649
691,5363.00,12306.00,14679.00,649
692,5115.00,9405.00,17318.00,649
693,5506.00,9589.00,16851.00,649
694,5258.00,9470.00,13933.00,649
695,5489.00,11828.00,16220.00,649
696,5542.00,12423.00,15266.00,649
697,5684.00,20332.00,20392.00,649
698,5637.00,10138.00,19101.00,649
699,23260.00,14342.00,18618.00,649
700,6006.00,13202.00,16237.00,649
701,5470.00,12540.00,19440.00,649
702,5577.00,9746.00,18037.00,649
703,5379.00,9354.00,17019.00,649
704,5239.00,8840.00,14868.00,649
705,5089.00,11235.00,14821.00,649
706,5052.00,11368.00,21050.00,649
707,5336.00,9808.00,35025.00,649
708,6925.00,10701.00,18136.00,649
709,5363.00,9850.00,15367.00,649
710,5200.00,12234.00,15376.00,649
711,5586.00,11613.00,14207.00,649
712,5256.00,8823.00,14379.00,649
713,5090.00,9570.00,17213.00,649
714,5166.00,8898.00,15128.00,649
715,5321.00,11824.00,15055.00,649
716,6058.00,12250.00,15769.00,649
717,5799.00,10144.00,17161.00,649
718,5293.00,9401.00,17199.00,649
719,5704.00,9081.00,14345.00,649
720,5096.00,12524.00,16602.00,649
721,6249.00,12892.00,16585.00,649
722,5683.00,9463.00,18437.00,649
723,5766.00,10287.00,18749.00,649
724,6419.00,10451.00,16318.00,649
725,6468.00,11590.00,14787.00,649
726,5523.00,13551.00,13582.00,649
727,5634.00,10383.00,20599.00,649
728,6249.00,11024.00,55913.00,649
729,8646.00,11416.00,17890.00,649
730,7135.00,14143.00,16650.00,649
731,6209.00,12361.00,20705.00,649
732,5469.00,8739.00,17006.00,649
