iteration,ser_time_ns,deser_time_ns,e2e_time_ns,message_size_bytes
728,2540.00,4738.00,7635.00,646
729,2549.00,4755.00,7282.00,646
730,2663.00,5111.00,29682.00,646
731,6339.00,9312.00,17832.00,646
732,6173.00,7809.00,11086.00,646
733,3255.00,5361.00,9012.00,646
734,3086.00,5539.00,8856.00,646
735,2924.00,5907.00,8257.00,646
736,3065.00,8010.00,8467.00,646
737,3019.00,5303.00,8657.00,646
738,2994.00,5352.00,10244.00,646
739,2862.00,5432.00,8307.00,646
740,2894.00,6914.00,8345.00,646
741,2921.00,5826.00,8399.00,646
742,2859.00,5323.00,8802.00,646
743,2955.00,5396.00,9013.00,646
744,2931.00,5392.00,8168.00,646
745,2961.00,5715.00,8167.00,646
746,2858.00,5627.00,8251.00,646
747,2858.00,5243.00,8521.00,646
748,2881.00,5373.00,8718.00,646
749,2949.00,8795.00,8567.00,646
750,2917.00,5715.00,8337.00,646
751,2888.00,5741.00,8207.00,646
752,3001.00,5298.00,8787.00,646
753,2943.00,5353.00,8698.00,646
754,2900.00,5375.00,8123.00,646
755,2887.00,5778.00,8587.00,646
756,2934.00,5672.00,8167.00,646
757,3376.00,5271.00,8628.00,646
758,2938.00,5515.00,8660.00,646
759,2893.00,5449.00,8451.00,646
760,2860.00,5755.00,8201.00,646
761,2873.00,5832.00,8471.00,646
762,3001.00,5393.00,8719.00,646
763,2894.00,5408.00,8768.00,646
764,3134.00,5479.00,8583.00,646
765,3934.00,5815.00,8171.00,646
766,7412.00,5849.00,8449.00,646
767,3643.00,5353.00,8758.00,646
768,3043.00,5311.00,8819.00,646
769,2855.00,5307.00,8211.00,646
770,2803.00,5645.00,8166.00,646
771,2887.00,5649.00,8293.00,646
772,2841.00,5307.00,8971.00,646
773,2902.00,5598.00,8655.00,646
774,2870.00,5300.00,8244.00,646
775,2978.00,6223.00,8530.00,646
776,2943.00,5722.00,8209.00,646
777,2863.00,5283.00,8614.00,646
778,2901.00,5437.00,8738.00,646
779,2957.00,5417.00,8171.00,646
780,2888.00,5967.00,8390.00,646
781,2869.00,5703.00,8319.00,646
782,2853.00,5308.00,9248.00,646
783,2906.00,5387.00,8693.00,646
784,2870.00,5346.00,8868.00,646
785,2917.00,5691.00,8291.00,646
786,16050.00,10677.00,9733.00,646
787,3070.00,49613.00,25031.00,646
788,7383.00,6605.00,10316.00,646
789,3198.00,5674.00,9074.00,646
790,3142.00,6088.00,8883.00,646
791,3089.00,6246.00,8987.00,646
792,3212.00,5735.00,9244.00,646
793,3104.00,5652.00,9566.00,646
794,3229.00,5704.00,8753.00,646
795,3296.00,6037.00,8769.00,646
796,3027.00,6040.00,8982.00,646
797,4969.00,5772.00,9305.00,646
798,3054.00,5700.00,9452.00,646
799,3097.00,5614.00,8655.00,646
800,3068.00,6060.00,8727.00,646
801,25975.00,128798.00,46444.00,646
802,4443.00,6154.00,12488.00,646
803,3377.00,6054.00,9416.00,646
804,3350.00,7574.00,39491.00,646
805,3490.00,6609.00,9022.00,646
806,3204.00,8392.00,13793.00,646
807,5222.00,9963.00,13680.00,646
808,4949.00,16681.00,23638.00,646
809,3497.00,6016.00,9176.00,646
810,3106.00,6085.00,8700.00,646
811,3003.00,6063.00,8804.00,646
812,2986.00,5570.00,9361.00,646
813,3026.00,5581.00,9277.00,646
814,3111.00,5723.00,8819.00,646
815,3057.00,6061.00,8700.00,646
816,2976.00,6081.00,8706.00,646
817,3082.00,5657.00,9162.00,646
818,3013.00,5614.00,9157.00,646
819,3189.00,5649.00,12058.00,646
820,3086.00,6077.00,8744.00,646
821,3007.00,6093.00,8608.00,646
822,3080.00,5614.00,9382.00,646
823,3025.00,5597.00,9329.00,646
824,3017.00,5724.00,8880.00,646
825,3027.00,6105.00,8683.00,646
826,3013.00,6239.00,8856.00,646
827,14642.00,9116.00,9398.00,646
828,3049.00,5628.00,9629.00,646
829,3001.00,5602.00,8847.00,646
830,2967.00,5967.00,9025.00,646
831,3233.00,6063.00,8721.00,646
832,2982.00,13026.00,9416.00,646
833,3094.00,5586.00,9382.00,646
834,3050.00,5689.00,8683.00,646
835,2995.00,5929.00,8669.00,646
836,2975.00,6037.00,8685.00,646
837,3036.00,5564.00,9117.00,646
838,3105.00,5589.00,9222.00,646
839,2976.00,5589.00,63793.00,646
840,9279.00,12203.00,16983.00,646
841,5141.00,6929.00,9226.00,646
842,3109.00,5615.00,10301.00,646
843,3055.00,5686.00,9432.00,646
844,2999.00,5626.00,8783.00,646
845,3024.00,6293.00,9059.00,646
846,3403.00,6244.00,8894.00,646
847,2984.00,5668.00,9489.00,646
848,3004.00,5594.00,9373.00,646
849,2994.00,5576.00,8939.00,646
850,3072.00,6153.00,9053.00,646
851,2967.00,6142.00,8862.00,646
852,2990.00,5603.00,9262.00,646
853,3073.00,15014.00,16327.00,646
854,3795.00,6531.00,9041.00,646
855,3077.00,6030.00,8799.00,646
856,3003.00,6192.00,10724.00,646
857,3006.00,5576.00,9386.00,646
858,2977.00,5733.00,9075.00,646
859,3030.00,5617.00,8745.00,646
860,2989.00,6180.00,8815.00,646
861,2993.00,6058.00,8728.00,646
862,2956.00,5825.00,9647.00,646
863,3144.00,5722.00,9291.00,646
864,2981.00,5576.00,8794.00,646
865,3066.00,6196.00,8992.00,646
866,2957.00,6299.00,8995.00,646
867,2935.00,9684.00,9322.00,646
868,3055.00,5680.00,9172.00,646
869,3115.00,5682.00,8697.00,646
870,3045.00,6229.00,8957.00,646
871,3050.00,6272.00,8852.00,646
872,2971.00,5564.00,9313.00,646
873,2962.00,5632.00,9363.00,646
874,2980.00,5608.00,8900.00,646
875,2953.00,6258.00,8757.00,646
876,2950.00,6103.00,26953.00,646
877,5460.00,6663.00,12487.00,646
878,3031.00,5945.00,9221.00,646
879,3029.00,5724.00,8712.00,646
880,2981.00,6038.00,8748.00,646
881,3007.00,6058.00,8739.00,646
882,3094.00,5613.00,9228.00,646
883,2998.00,5561.00,9389.00,646
884,2953.00,5596.00,8781.00,646
885,2968.00,5998.00,8730.00,646
886,2981.00,6065.00,8926.00,646
887,3058.00,5539.00,9069.00,646
888,3081.00,5523.00,9147.00,646
889,3019.00,5576.00,8901.00,646
890,3017.00,6074.00,8772.00,646
891,3019.00,6308.00,8754.00,646
892,3199.00,5515.00,9618.00,646
893,3072.00,5765.00,9361.00,646
894,2976.00,5573.00,8914.00,646
895,2961.00,6281.00,8708.00,646
896,3084.00,6156.00,9318.00,646
897,2982.00,5645.00,9286.00,646
898,3117.00,5583.00,9310.00,646
899,3006.00,5652.00,8672.00,646
900,3062.00,6076.00,8808.00,646
901,2991.00,6068.00,8870.00,646
902,3001.00,7972.00,9808.00,646
903,2991.00,5838.00,9125.00,646
904,3001.00,5564.00,8675.00,646
905,2981.00,6105.00,8835.00,646
906,2939.00,6068.00,8863.00,646
907,2967.00,5729.00,9291.00,646
908,2986.00,5541.00,9231.00,646
909,2986.00,5552.00,8730.00,646
910,2996.00,5994.00,12006.00,646
911,3091.00,6078.00,8752.00,646
912,2983.00,5492.00,9505.00,646
913,3101.00,5524.00,9266.00,646
914,3083.00,5586.00,11253.00,646
915,2899.00,22097.00,13400.00,646
916,3077.00,11048.00,8624.00,646
917,2892.00,5373.00,8846.00,646
918,2890.00,5340.00,8985.00,646
919,2886.00,5345.00,8376.00,646
920,2878.00,5751.00,8425.00,646
921,2873.00,5835.00,8471.00,646
922,2904.00,5326.00,8740.00,646
923,2866.00,5358.00,8713.00,646
924,2905.00,5385.00,8440.00,646
925,2867.00,5670.00,8614.00,646
926,2877.00,5792.00,8399.00,646
927,2863.00,5388.00,8757.00,646
928,2888.00,5326.00,8661.00,646
929,2868.00,5329.00,8493.00,646
930,2903.00,5723.00,8418.00,646
931,2979.00,5826.00,8422.00,646
932,2891.00,5440.00,9848.00,646
933,2917.00,5414.00,8799.00,646
934,2921.00,5362.00,8363.00,646
935,2972.00,5751.00,8399.00,646
936,2901.00,5873.00,8434.00,646
937,2896.00,5383.00,8713.00,646
938,2873.00,5366.00,8892.00,646
939,2905.00,5376.00,8497.00,646
940,2887.00,5774.00,8597.00,646
941,2871.00,5831.00,8469.00,646
942,2868.00,5314.00,8956.00,646
943,2858.00,5323.00,8831.00,646
944,2889.00,5379.00,8341.00,646
945,2879.00,5746.00,10448.00,646
946,2861.00,5865.00,8483.00,646
947,2898.00,5532.00,8715.00,646
948,2872.00,5507.00,8900.00,646
949,2919.00,5397.00,8413.00,646
950,2949.00,5855.00,9811.00,646
951,2924.00,5861.00,8352.00,646
952,2890.00,5390.00,9242.00,646
953,2877.00,5345.00,8772.00,646
954,2891.00,5518.00,8397.00,646
955,2860.00,5700.00,8449.00,646
956,2881.00,5794.00,8438.00,646
957,2892.00,5336.00,8843.00,646
958,2887.00,5379.00,8786.00,646
959,2916.00,5367.00,8377.00,646
960,2887.00,5767.00,8441.00,646
961,2898.00,6003.00,8510.00,646
962,2901.00,5352.00,8799.00,646
963,2891.00,5335.00,8750.00,646
964,2909.00,5354.00,8486.00,646
965,2912.00,5745.00,8411.00,646
966,2915.00,5837.00,8394.00,646
967,2905.00,5387.00,8857.00,646
968,2929.00,5327.00,8820.00,646
969,2886.00,5373.00,8386.00,646
970,2891.00,5716.00,8415.00,646
971,2864.00,5797.00,8428.00,646
972,2928.00,5375.00,9489.00,646
973,5765.00,9183.00,9390.00,646
974,2970.00,17429.00,19906.00,646
975,3084.00,9209.00,8532.00,646
976,2916.00,5861.00,8545.00,646
977,2891.00,5464.00,8985.00,646
978,2914.00,5394.00,8783.00,646
979,2868.00,5427.00,8470.00,646
980,2920.00,5806.00,8517.00,646
981,2881.00,5857.00,8495.00,646
982,2913.00,5390.00,28813.00,646
983,4747.00,6008.00,9357.00,646
984,2951.00,5418.00,8432.00,646
985,2882.00,5733.00,10219.00,646
986,2899.00,5881.00,8354.00,646
987,2907.00,5380.00,8918.00,646
988,2876.00,5340.00,8767.00,646
989,2878.00,5411.00,8403.00,646
990,2893.00,5744.00,8445.00,646
991,2927.00,5758.00,8687.00,646
992,2905.00,5379.00,8711.00,646
993,2890.00,5360.00,8792.00,646
994,2939.00,5392.00,8437.00,646
995,2901.00,7131.00,8435.00,646
996,2922.00,5804.00,8485.00,646
997,2856.00,5337.00,8850.00,646
998,2870.00,5339.00,12641.00,646
999,2969.00,5555.00,8383.00,646
1000,2873.00,5715.00,8387.00,646
