iteration,ser_time_ns,deser_time_ns,e2e_time_ns,message_size_bytes
725,10454.00,26142.00,31711.00,649
726,11424.00,24887.00,33455.00,649
727,10456.00,21339.00,36689.00,649
728,11086.00,21164.00,37344.00,649
729,15704.00,21874.00,32622.00,649
730,12162.00,28244.00,99566.00,649
731,20461.00,47437.00,46521.00,649
732,12460.00,22234.00,43994.00,649
733,11989.00,22128.00,37673.00,649
734,11261.00,21998.00,34319.00,649
735,10894.00,25849.00,33222.00,649
736,10675.00,25586.00,33523.00,649
737,10982.00,22007.00,37665.00,649
738,10839.00,60819.00,55657.00,649
739,13305.00,22818.00,33340.00,649
740,11257.00,25720.00,33782.00,649
741,11276.00,25507.00,32908.00,649
742,10922.00,21543.00,36495.00,649
743,11879.00,59733.00,53581.00,649
744,24075.00,24394.00,33623.00,649
745,15580.00,55430.00,35614.00,649
746,11118.00,25233.00,32557.00,649
747,11063.00,21245.00,36012.00,649
748,10883.00,30795.00,34578.00,649
749,10402.00,21273.00,31972.00,649
750,10424.00,24773.00,31813.00,649
751,10006.00,24496.00,31218.00,649
752,10828.00,24548.00,34946.00,649
753,10740.00,20483.00,36425.00,649
754,11309.00,20757.00,32822.00,649
755,10700.00,24179.00,31356.00,649
756,10650.00,25645.00,36694.00,649
757,11475.00,103501.00,53156.00,649
758,11755.00,21351.00,40712.00,649
759,10671.00,20772.00,31123.00,649
760,10399.00,23844.00,83271.00,649
761,13066.00,37745.00,32269.00,649
762,10812.00,21179.00,97914.00,649
763,19898.00,23524.00,52648.00,649
764,11413.00,21091.00,31592.00,649
765,10603.00,25040.00,32469.00,649
766,10788.00,43947.00,34005.00,649
767,14340.00,20573.00,35560.00,649
768,11304.00,44429.00,168282.00,649
769,17574.00,25968.00,33477.00,649
770,10924.00,25287.00,31933.00,649
771,11174.00,24266.00,31523.00,649
772,10694.00,21081.00,46735.00,649
773,11094.00,21045.00,34385.00,649
774,10553.00,20673.00,31415.00,649
775,11289.00,25570.00,32071.00,649
776,10312.00,23868.00,33159.00,649
777,11177.00,21252.00,36439.00,649
778,10680.00,21071.00,35343.00,649
779,10771.00,23418.00,32096.00,649
780,10535.00,31917.00,30743.00,649
781,10180.00,24398.00,39926.00,649
782,10339.00,20518.00,34160.00,649
783,10612.00,20381.00,32971.00,649
784,10501.00,20633.00,30090.00,649
785,10431.00,23734.00,31547.00,649
786,10948.00,23426.00,31265.00,649
787,10661.00,24700.00,34347.00,649
788,10483.00,19981.00,33516.00,649
789,10619.00,19992.00,34758.00,649
790,10044.00,22743.00,29987.00,649
791,10155.00,21847.00,31306.00,649
792,10174.00,20010.00,34286.00,649
793,10466.00,20297.00,33374.00,649
794,9704.00,20949.00,64817.00,649
795,16776.00,29138.00,32695.00,649
796,10613.00,40633.00,33702.00,649
797,10709.00,20579.00,34965.00,649
798,10286.00,20462.00,33536.00,649
799,9963.00,19813.00,29781.00,649
800,10141.00,23133.00,28696.00,649
801,21184.00,76132.00,40505.00,649
802,11684.00,21044.00,35772.00,649
803,10685.00,20403.00,44158.00,649
804,10121.00,22223.00,30193.00,649
805,10115.00,22858.00,30397.00,649
806,10097.00,23385.00,33711.00,649
807,10055.00,20211.00,33144.00,649
808,10328.00,19495.00,32120.00,649
809,10397.00,20132.00,30164.00,649
810,10397.00,22844.00,29063.00,649
811,10069.00,22777.00,33848.00,649
812,9698.00,20305.00,33767.00,649
813,10564.00,21105.00,34830.00,649
814,10773.00,20655.00,30758.00,649
815,10801.00,23351.00,30598.00,649
816,19877.00,23274.00,32558.00,649
817,10037.00,19912.00,33877.00,649
818,9557.00,20013.00,32210.00,649
819,10028.00,20082.00,31708.00,649
820,9797.00,48620.00,106541.00,649
821,18000.00,33703.00,40878.00,649
822,16103.00,27579.00,40483.00,649
823,11542.00,23809.00,39644.00,649
824,12253.00,23666.00,119385.00,649
825,61941.00,104793.00,54688.00,649
826,16328.00,38696.00,41544.00,649
827,14272.00,25770.00,126152.00,649
828,18633.00,28370.00,50587.00,649
829,14827.00,26773.00,156995.00,649
830,22146.00,38024.00,46767.00,649
831,17279.00,34771.00,44864.00,649
832,16878.00,31441.00,60729.00,649
833,17680.00,31149.00,52261.00,649
834,19865.00,32132.00,50844.00,649
835,16132.00,34150.00,45590.00,649
836,16117.00,68125.00,74134.00,649
837,18752.00,30194.00,87731.00,649
838,21466.00,34559.00,57847.00,649
839,21138.00,33107.00,42988.00,649
840,15168.00,162368.00,55421.00,649
841,13679.00,28785.00,50740.00,649
842,14492.00,25246.00,44880.00,649
843,11655.00,24312.00,41581.00,649
844,13265.00,24560.00,43023.00,649
845,12964.00,27469.00,39938.00,649
846,12071.00,28048.00,49234.00,649
847,13319.00,23785.00,39643.00,649
848,12643.00,23507.00,40544.00,649
849,12560.00,24145.00,36516.00,649
850,12722.00,27875.00,36213.00,649
851,12668.00,27038.00,37332.00,649
852,13755.00,23516.00,37074.00,649
853,12567.00,22277.00,36283.00,649
854,10809.00,26131.00,32129.00,649
855,10128.00,22286.00,32570.00,649
856,10640.00,23480.00,64817.00,649
857,17010.00,26420.00,107249.00,649
858,23017.00,30399.00,43177.00,649
859,11732.00,26812.00,32945.00,649
860,10108.00,23196.00,30730.00,649
861,10409.00,22570.00,31551.00,649
862,10272.00,20282.00,36043.00,649
863,10959.00,21190.00,35525.00,649
864,10989.00,21320.00,32091.00,649
865,11722.00,25817.00,33132.00,649
866,11564.00,24593.00,32861.00,649
867,12095.00,21554.00,35654.00,649
868,11499.00,132763.00,97394.00,649
869,15824.00,25472.00,24151.00,649
870,6578.00,18107.00,19526.00,649
871,18996.00,31237.00,20172.00,649
872,6684.00,12744.00,26989.00,649
873,6545.00,13104.00,21247.00,649
874,6398.00,13076.00,20155.00,649
875,6191.00,14579.00,19859.00,649
876,6209.00,15522.00,45783.00,649
877,8640.00,14328.00,32382.00,649
878,13939.00,21491.00,39730.00,649
879,11559.00,24107.00,36656.00,649
880,15470.00,21976.00,22906.00,649
881,7406.00,15928.00,21124.00,649
882,6946.00,14516.00,23183.00,649
883,7230.00,14936.00,22686.00,649
884,12270.00,18381.00,22192.00,649
885,7131.00,17407.00,21583.00,649
886,7075.00,15840.00,22074.00,649
887,22097.00,18588.00,26000.00,649
888,8302.00,15206.00,26667.00,649
889,24793.00,19212.00,25024.00,649
890,7960.00,18488.00,23253.00,649
891,8165.00,18320.00,22482.00,649
892,6983.00,14708.00,26707.00,649
893,7985.00,14062.00,24216.00,649
894,7091.00,15191.00,23753.00,649
895,6911.00,17692.00,22679.00,649
896,7319.00,16551.00,29408.00,649
897,7631.00,44058.00,36669.00,649
898,9076.00,14995.00,34966.00,649
899,13228.00,17220.00,62694.00,649
900,11768.00,21068.00,25887.00,649
901,9316.00,18354.00,24159.00,649
902,7813.00,16218.00,25658.00,649
903,7258.00,14337.00,23906.00,649
904,7428.00,14665.00,23098.00,649
905,8189.00,19627.00,22234.00,649
906,7046.00,16603.00,22559.00,649
907,7527.00,14508.00,25557.00,649
908,7457.00,14749.00,24205.00,649
909,9377.00,15634.00,22459.00,649
910,7158.00,16316.00,21633.00,649
911,7437.00,15974.00,21785.00,649
912,7407.00,14234.00,26603.00,649
913,7418.00,14238.00,23052.00,649
914,7803.00,14154.00,21195.00,649
915,10550.00,16369.00,21846.00,649
916,7618.00,16866.00,24765.00,649
917,7379.00,15887.00,24696.00,649
918,7508.00,14937.00,30005.00,649
919,8631.00,76613.00,35413.00,649
920,7405.00,18673.00,21140.00,649
921,6865.00,16162.00,21654.00,649
922,6669.00,13574.00,23438.00,649
923,7579.00,14301.00,23479.00,649
924,6877.00,15808.00,20817.00,649
925,6984.00,19739.00,20470.00,649
926,7060.00,15594.00,20489.00,649
927,6819.00,14399.00,22672.00,649
928,6814.00,13709.00,21542.00,649
929,6769.00,13710.00,29913.00,649
930,7040.00,17176.00,20439.00,649
931,6694.00,15586.00,20777.00,649
932,6578.00,13559.00,22102.00,649
933,6951.00,13686.00,22479.00,649
934,7070.00,13574.00,20449.00,649
935,27622.00,23391.00,22531.00,649
936,7609.00,16107.00,20764.00,649
937,6883.00,13791.00,23503.00,649
938,7155.00,13738.00,22639.00,649
939,7672.00,13738.00,20275.00,649
940,7233.00,15943.00,20940.00,649
941,7274.00,15883.00,20224.00,649
942,6973.00,13556.00,22182.00,649
943,7129.00,15694.00,22725.00,649
944,6910.00,13612.00,21077.00,649
945,7008.00,16276.00,20725.00,649
946,6698.00,15315.00,20682.00,649
947,6481.00,51850.00,36705.00,649
948,7978.00,15264.00,23159.00,649
949,6983.00,13575.00,20399.00,649
950,6537.00,15708.00,20208.00,649
951,6567.00,15138.00,20301.00,649
952,6667.00,13662.00,22060.00,649
953,6859.00,13696.00,22263.00,649
954,7025.00,13712.00,20119.00,649
955,6715.00,15597.00,20735.00,649
956,7191.00,18561.00,20548.00,649
957,6789.00,15978.00,22501.00,649
958,7032.00,13483.00,22171.00,649
959,6963.00,13836.00,34893.00,649
960,7544.00,20821.00,23185.00,649
961,6774.00,15735.00,23963.00,649
962,7091.00,15138.00,22807.00,649
963,6905.00,13653.00,22425.00,649
964,6672.00,13877.00,21079.00,649
965,8284.00,15607.00,20794.00,649
966,6535.00,15169.00,29231.00,649
967,7514.00,13753.00,22864.00,649
968,6783.00,13343.00,21929.00,649
969,7017.00,35183.00,23009.00,649
970,6829.00,16317.00,36397.00,649
971,15176.00,21051.00,22762.00,649
972,7401.00,14395.00,22454.00,649
973,7767.00,13336.00,48353.00,649
974,7025.00,13653.00,38798.00,649
975,12875.00,20541.00,22172.00,649
976,7175.00,15230.00,20142.00,649
977,6710.00,13555.00,22237.00,649
978,7039.00,13365.00,21789.00,649
979,6665.00,13412.00,20323.00,649
980,6579.00,15570.00,20632.00,649
981,6585.00,15272.00,20639.00,649
982,41907.00,28265.00,28697.00,649
983,8089.00,13920.00,23085.00,649
984,7519.00,14938.00,20295.00,649
985,7068.00,15544.00,28011.00,649
986,17808.00,21911.00,21782.00,649
987,7006.00,13308.00,22166.00,649
988,6699.00,13357.00,21742.00,649
989,6635.00,13596.00,20910.00,649
990,6539.00,15966.00,20550.00,649
991,6659.00,15406.00,20349.00,649
992,6633.00,13435.00,22128.00,649
993,6739.00,13441.00,21985.00,649
994,6687.00,13463.00,20028.00,649
995,6561.00,15524.00,20280.00,649
996,6528.00,15138.00,20475.00,649
997,6878.00,13374.00,21789.00,649
998,6825.00,13495.00,21708.00,649
999,6937.00,13408.00,19913.00,649
1000,6995.00,15156.00,20041.00,649
